Treatment,Number_CDR3,Habs,H
On,2,0.985228136,0.985228136
On,16,3.116415339,0.779103835
On,27,3.225930072,0.678445088
On,21,3.068695084,0.698650573
On,29,3.117715415,0.641771843
On,4,1.49111485,0.745557425
On,26,2.56107026,0.544857591
On,3,1.584962501,1
On,60,4.988713286,0.844558267
On,6,2.281036113,0.882425224
On,30,3.083120351,0.628324657
On,27,2.507542987,0.52736116
On,31,4.443732754,0.896963397
On,37,4.804218482,0.922211631
On,27,4.503416639,0.947113183
On,36,3.75046627,0.725439203
On,13,2.678342241,0.723790264
On,2,1,1
On,33,3.354268456,0.66494972
On,31,3.887115265,0.784610666
On,14,2.51617125,0.660871209
On,1,0,0
On,1,0,0
On,1,0,0
On,1,0,0
On,3,1.5,0.94639463
On,1,0,0
On,1,0,0
On,2,0.918295834,0.918295834
On,2,1,1
On,1,0,0
On,4,1.49111485,0.745557425
On,1,0,0
On,11,2.663458299,0.769912111
On,9,2.644889452,0.834369725
On,9,2.564742826,0.809086279
On,1,0,0
On,3,0.058665058,0.03701353
On,3,1.298794941,0.819448372
On,8,1.647330327,0.549110109
On,4,1.657742727,0.828871363
On,1,0,0
On,1,0,0
On,3,1.584962501,1
On,1,0,0
On,3,1.584962501,1
On,8,2.671789711,0.89059657
On,38,2.526926661,0.481509444
On,6,2.032848674,0.786413216
On,82,4.691846915,0.737995837
On,10,2.982334543,0.897772155
On,54,4.201159299,0.730015886
On,3,1.156779649,0.729846699
On,13,1.050570654,0.283904275
On,3,1.584962501,1
On,3,1.325011211,0.835988997
On,1,0,0
On,2,1,1
On,6,2.238920595,0.866132717
On,4,1.49111485,0.745557425
On,1,0,0
On,7,2.413799565,0.859812753
On,3,1.5,0.94639463
On,1,0,0
On,1,0,0
On,4,1.811278124,0.905639062
On,1,0,0
On,1,0,0
On,7,2.719294526,0.968632254
On,3,1.5,0.94639463
On,1,0,0
On,12,3.047210311,0.84999782
On,1,0,0
On,24,1.729749915,0.377265881
On,2,0.970950594,0.970950594
On,24,3.714226413,0.810088722
On,16,3.726474118,0.93161853
On,16,2.124046426,0.531011606
On,12,3.236857303,0.902898511
On,39,4.362110389,0.825312854
On,8,2.462349565,0.820783188
On,54,3.185061684,0.553453336
On,55,4.616996795,0.798600506
On,11,2.25003236,0.650405213
On,11,2.96894463,0.858217464
On,18,3.627125063,0.869829808
On,15,3.533157528,0.904340022
On,29,0.781297757,0.160827668
On,2,0.391243564,0.391243564
On,14,2.787529408,0.732143303
On,32,3.964453242,0.792890648
On,15,1.976726872,0.505959106
On,9,2.663925907,0.840375058
On,41,3.674222911,0.685802566
On,2,0.918295834,0.918295834
On,26,3.75302067,0.798440336
On,23,4.160420091,0.919722142
On,35,2.367469798,0.461559596
On,14,1.605405789,0.421659084
On,7,2.495602924,0.888951698
On,21,3.217372464,0.732499989
On,17,3.458414049,0.846102872
On,6,1.404055883,0.54316296
On,20,2.597162118,0.60092673
On,26,0.914246845,0.194502408
On,16,2.51654252,0.62913563
On,25,1.96086075,0.422248379
On,37,3.797794756,0.72901982
On,15,0.659465173,0.168795403
On,31,4.134232225,0.834490998
On,43,4.075449564,0.751059845
On,2,1,1
On,11,3.459431619,1
On,10,2.99285605,0.900939444
On,10,3.127986807,0.941617855
On,12,1.041371438,0.290483216
On,11,2.174830678,0.628667052
On,2,0.811278124,0.811278124
On,12,2.873031933,0.80141199
On,12,2.79115057,0.778571762
On,4,1.918295834,0.959147917
On,12,1.873712479,0.522658878
On,9,1.979753626,0.624542734
On,41,3.724933638,0.695267845
On,3,1.584962501,1
On,20,2.727806615,0.631155021
On,8,2.842370993,0.947456998
On,17,2.748168478,0.672340908
On,22,3.773415714,0.84616517
On,1,0,0
On,3,1.584962501,1
On,13,3.48418372,0.941559378
On,6,2.419381946,0.935944697
On,7,2.54952346,0.90815858
On,2,0.650022422,0.650022422
On,5,2.121928095,0.913864688
On,9,1.961108032,0.618660704
On,3,1.28067213,0.808014151
On,5,2.05881389,0.88668288
On,9,2.330557653,0.735209083
On,1,0,0
On,1,0,0
On,1,0,0
On,103,5.069289838,0.758137955
On,23,3.51035547,0.776015782
On,118,4.952042712,0.719497245
On,84,4.17683664,0.653415086
On,37,4.438725616,0.852052088
On,54,5.464829204,0.94959792
On,16,3.153714873,0.788428718
On,9,2.534693952,0.799606915
On,31,0.908454527,0.183370716
On,5,2.235926351,0.962961065
On,1,0,0
On,3,1.530493057,0.965633607
On,7,2.38418372,0.849263376
On,44,1.750064478,0.320558
On,25,2.255311493,0.485654896
On,43,3.626346155,0.668295102
On,10,3.106890596,0.935267263
On,46,1.899682961,0.343923536
On,11,3.105653242,0.897735115
On,130,2.129098115,0.303188066
On,61,1.022377221,0.172386191
On,1,0,0
On,1,0,0
On,6,2.584962501,1
On,4,1.918295834,0.959147917
On,1,0,0
On,1,0,0
On,1,0,0
On,2,0.970950594,0.970950594
On,17,0.26811548,0.065594598
On,32,2.870113818,0.574022764
On,42,4.657079536,0.863650852
On,25,2.417407793,0.520560434
On,16,2.214459938,0.553614984
On,22,3.928899374,0.881031421
On,1,0,0
On,1,0,0
On,1,0,0
On,105,3.248031468,0.483752264
On,55,3.838275479,0.663905321
On,105,4.297592617,0.640070817
On,25,4.249729717,0.915129484
On,120,4.90556258,0.710241825
On,8,3,1
On,219,5.537442372,0.712230744
On,84,4.439218524,0.694461528
On,90,4.892008642,0.753561205
On,53,4.976243665,0.868769688
On,71,4.821934745,0.784086671
On,12,3.344456935,0.932912669
On,138,4.365562293,0.614130586
On,10,3.106890596,0.935267263
On,65,1.609748877,0.267295012
On,69,2.115286163,0.346284308
On,49,3.733438499,0.664938813
On,11,2.71793603,0.785659706
On,64,3.398451477,0.56640858
On,2,0.918295834,0.918295834
On,189,4.700375482,0.621558424
On,19,1.431959612,0.337096056
On,30,2.660571365,0.542211267
On,28,2.346570207,0.488120858
On,113,5.796806176,0.849949277
On,70,0.40423779,0.065951888
On,48,4.074196643,0.729494001
On,52,2.994547959,0.525318766
On,6,1.491625084,0.577039351
On,49,3.758814804,0.669458424
On,59,3.988170137,0.677955488
On,83,4.145720191,0.650305027
On,26,2.248601542,0.478381104
On,29,3.904547378,0.80373871
On,66,4.334100064,0.717044584
On,39,4.574306678,0.865460468
On,1,0,0
On,4,1.842370993,0.921185497
On,1,0,0
On,2,0.721928095,0.721928095
On,2,0.918295834,0.918295834
On,2,1,1
On,4,1.921928095,0.960964047
On,5,1.465790469,0.631281594
On,16,3.172991643,0.793247911
On,28,1.227912264,0.255423676
On,11,1.846971124,0.533894387
On,19,1.738717077,0.409309498
On,1,0,0
On,7,2.545999197,0.906903212
On,6,2.055208763,0.795063279
On,5,1.862285165,0.802042565
On,60,4.085199287,0.691598942
On,42,2.909828213,0.5396248
On,61,4.250420245,0.716676528
On,10,3.125,0.940718736
On,43,3.84915318,0.709355948
On,25,3.197359279,0.688513845
On,101,4.796893784,0.720447795
On,7,2.245679874,0.799927311
On,3,1.5,0.94639463
On,52,5.14709786,0.902929969
On,28,4.401914907,0.915662558
On,63,4.834431378,0.808801234
On,27,1.629710087,0.342744195
On,24,3.985048044,0.869156082
On,23,1.822001959,0.40278037
On,2,0.918295834,0.918295834
On,1,0,0
On,1,0,0
