Treatment,Number_CDR3,Habs,H
On,26,4.338569407,0.923013519
On,6,1.929309208,0.746358683
On,40,4.505045086,0.846506192
On,6,2.5,0.967132018
On,32,2.332185921,0.466437184
On,38,4.772192883,0.909348094
On,17,3.724560005,0.911215624
On,1,0,0
On,1,0,0
On,1,0,0
On,85,5.474475225,0.854133455
On,7,2.807354922,1
On,78,4.941460461,0.786180468
On,33,4.581939608,0.908323081
On,63,4.879478405,0.81633761
On,6,2.521640636,0.975503759
On,90,4.741422507,0.730365034
On,8,1.64081431,0.546938103
On,16,2.540335819,0.635083955
On,13,3.204827586,0.866066692
On,11,3.132914564,0.905615404
On,10,3.155639062,0.949942013
On,14,3.613608501,0.949112593
On,2,1,1
On,20,3.975418018,0.919825118
On,12,3.252705482,0.907319248
On,10,3.101881223,0.933759291
On,45,5.033895434,0.916611451
On,10,3.189898095,0.96025501
On,44,4.558794133,0.835030906
On,94,5.604579123,0.855061889
On,37,4.865332339,0.933942968
On,28,4.122192207,0.857476153
On,114,4.479925747,0.655641425
On,29,4.627089685,0.952471755
On,117,3.149987659,0.458489147
On,94,5.281954783,0.805840748
On,40,3.197019063,0.600725716
On,48,4.866168034,0.871298247
On,1,0,0
On,14,3.478094888,0.913520005
On,8,2.607861226,0.869287075
On,4,2,1
On,6,2.222191576,0.859661049
On,1,0,0
On,31,4.693295642,0.947337438
On,10,2.488476203,0.74910598
On,30,4.713955341,0.960680751
On,9,3.121928095,0.984858662
On,48,4.3132792,0.772302267
On,5,2.25,0.969022256
On,1,0,0
On,2,0.918295834,0.918295834
On,2,0.439496987,0.439496987
On,20,4.134336113,0.956595302
On,8,2.331766377,0.777255459
On,2,0.721928095,0.721928095
On,16,3.849223912,0.962305978
On,14,2.118949386,0.556541071
On,2,0.918295834,0.918295834
On,4,1.471602261,0.735801131
On,16,3.598186431,0.899546608
On,3,1.370950594,0.864973521
On,1,0,0
On,1,0,0
On,1,0,0
On,25,2.819878044,0.607227685
On,25,3.633009374,0.782325986
On,6,2.469670487,0.955398961
On,16,3.503664623,0.875916156
On,50,5.449448571,0.965554115
On,26,4.224674712,0.898782873
On,112,6.087238023,0.894214874
On,43,5.271640636,0.971504502
On,159,6.225893182,0.85135961
On,6,2.584962501,1
On,1,0,0
On,1,0,0
On,9,2.846439345,0.897951637
On,1,0,0
On,1,0,0
On,2,0.970950594,0.970950594
On,23,4.05021705,0.895360136
On,1,0,0
On,3,1.121640762,0.70767653
On,32,3.946120266,0.789224053
On,32,4.772273131,0.954454626
On,4,1.921928095,0.960964047
On,5,2.251629167,0.9697239
On,20,4.208410187,0.973734429
On,6,2.503258335,0.968392514
On,34,4.88947883,0.96108394
On,16,3.303661572,0.825915393
On,23,4.057727779,0.897020494
On,6,2.446439345,0.946411928
On,23,4.198603751,0.928163202
On,3,1.370950594,0.864973521
On,24,3.785658284,0.82566832
On,79,5.286996122,0.838702413
On,42,4.586629455,0.850585953
On,57,5.042329777,0.864465088
On,6,2.281036113,0.882425224
On,77,5.320290287,0.848966253
On,2,0.918295834,0.918295834
On,43,3.76225032,0.693340722
On,8,2.921928095,0.973976032
On,1,0,0
On,1,0,0
On,1,0,0
On,3,1.156779649,0.729846699
On,2,0.970950594,0.970950594
On,6,2.299896391,0.889721375
On,7,1.45751875,0.519178654
On,20,3.304991291,0.764702979
On,22,3.126054868,0.700998498
On,2,1,1
On,9,3.095795255,0.976614669
On,4,1.191760148,0.595880074
On,48,4.005595508,0.717210815
On,3,1.5,0.94639463
On,23,3.471984265,0.767533262
On,21,3.895966041,0.886995557
On,33,4.270112466,0.846506511
On,43,3.929148085,0.724098116
On,23,4.329239932,0.957042254
On,26,4.19377539,0.892209164
On,7,2.688721876,0.957742056
On,58,5.242938342,0.895007742
On,37,4.659031457,0.894341715
On,17,3.975418018,0.972588173
On,2,0.918295834,0.918295834
On,1,0,0
On,3,1.5,0.94639463
On,4,1.58186266,0.79093133
On,2,0.918295834,0.918295834
On,1,0,0
On,1,0,0
On,7,2.807354922,1
On,25,1.570796607,0.338252638
On,25,4.073766647,0.877237899
On,6,2.368522528,0.916269589
On,4,1.154222185,0.577111092
On,2,0.918295834,0.918295834
On,4,1.905639062,0.952819531
On,9,0.857434592,0.270490498
On,1,0,0
On,1,0,0
On,1,0,0
On,6,2.584962501,1
On,2,1,1
On,5,2.235926351,0.962961065
On,1,0,0
On,68,5.569591798,0.914928262
On,14,2.820111964,0.740701096
On,110,5.735924766,0.845836972
On,6,2.521640636,0.975503759
On,80,5.783705921,0.914864237
On,75,5.421528967,0.87039441
On,41,4.144728477,0.773623564
On,23,4.348394346,0.96127662
On,8,2.556656707,0.852218902
On,17,3.796217603,0.928746694
On,1,0,0
On,12,3.2089873,0.89512437
On,2,1,1
On,24,4.206195637,0.917389321
On,9,2.896291529,0.91367825
On,2,1,1
On,20,3.791264,0.87721589
On,3,1.351644115,0.852792488
On,25,2.861069592,0.616097802
On,26,4.21676199,0.897099472
On,14,2.729376807,0.716869549
On,6,1.219282113,0.471682708
On,23,4.000972825,0.884473975
On,1,0,0
On,29,4.066133363,0.837000673
On,2,0.970950594,0.970950594
On,34,4.24594829,0.834590526
On,23,3.522351001,0.778667571
On,20,4.093069208,0.94704704
On,9,3.085055103,0.973226528
On,23,3.413822321,0.754675708
On,7,2.55034071,0.90844969
On,61,5.386852928,0.908293964
On,51,4.949834951,0.872613504
On,14,3.633974076,0.954461601
On,62,3.944475934,0.662469917
On,14,3.354200289,0.880979146
On,9,1.548860699,0.48861115
On,11,3.075580068,0.889042018
On,47,4.55834936,0.820645683
On,2,0.863120569,0.863120569
On,9,3.121928095,0.984858662
On,68,5.45776516,0.896558271
On,38,4.702704876,0.896107056
On,6,2.584962501,1
On,52,4.717389708,0.827548389
On,13,3.640223929,0.983727396
On,69,4.701018779,0.76958336
On,58,5.605083117,0.956828491
On,33,4.16675926,0.826017786
On,1,0,0
On,25,4.21533775,0.907723577
On,1,0,0
On,14,3.397368359,0.89231722
On,1,0,0
On,10,3.238901257,0.975006431
On,13,3.104694336,0.839006867
On,1,0,0
On,15,2.808364137,0.718823337
On,42,4.173519393,0.773975096
On,29,4.399721866,0.90566881
On,25,4.328141942,0.932014637
On,1,0,0
On,54,3.067427176,0.533012535
On,26,4.029017464,0.857157565
On,4,1.811278124,0.905639062
On,16,2.614072616,0.653518154
On,1,0,0
On,16,3.65726823,0.914317057
On,12,2.577349663,0.718933507
On,20,3.545499814,0.820351412
On,5,1.032302495,0.444588485
On,6,2.523231429,0.976119162
On,7,2.404009757,0.856325553
On,6,2.389898095,0.924538787
On,15,3.78418372,0.96859219
On,1,0,0
On,19,2.92898692,0.689509628
On,1,0,0
On,7,2.396782222,0.853751053
On,44,5.203257403,0.953076761
On,3,1.584962501,1
On,20,4.023661393,0.930987584
On,17,3.033648138,0.742183662
On,24,4.061976876,0.885934591
On,37,3.700920205,0.710423905
On,12,2.669914249,0.744753745
On,6,2.521640636,0.975503759
On,10,3.238901257,0.975006431
On,7,2.75,0.979569765
On,12,3.261043983,0.909645215
On,3,1.556656707,0.982141033
On,4,1.950212065,0.975106032
On,9,2.524732616,0.796464464
On,7,2.663532755,0.94876951
On,1,0,0
On,7,2.584962501,0.920782221
On,1,0,0
On,1,0,0
On,1,0,0
On,103,5.607225537,0.838588962
On,23,2.737054288,0.605066166
On,116,5.683641649,0.828763109
On,37,4.588127099,0.880731005
On,18,3.560820381,0.853929119
On,23,3.514148602,0.77685431
On,14,3.621175543,0.951100073
On,4,1.79248125,0.896240625
On,36,2.674257396,0.517271991
On,2,0.811278124,0.811278124
On,12,3.261043983,0.909645215
On,2,1,1
On,1,0,0
On,96,3.373442552,0.512294877
On,78,4.098335855,0.652040349
On,80,3.240089837,0.512516085
On,17,3.642080136,0.89103688
On,39,4.748820153,0.89847848
On,17,3.279940696,0.802439269
On,128,6.20716845,0.88673835
On,1,0,0
On,20,3.306426095,0.765034962
On,1,0,0
On,1,0,0
On,10,3.188721876,0.959900932
On,3,1.584962501,1
On,7,2.530639062,0.901431822
On,12,3.147303737,0.877918175
On,6,2.584962501,1
On,1,0,0
On,12,3.405639062,0.949978992
On,38,4.797122163,0.914098404
On,45,3.837962467,0.698846528
On,8,2.279799132,0.759933044
On,22,3.588936565,0.80479686
On,9,2.499169548,0.788400213
On,258,6.577210652,0.820999136
On,104,4.589300929,0.684925337
On,204,7.055507704,0.919592878
On,35,3.244325002,0.632510429
On,175,6.638891061,0.890981474
On,21,2.300573547,0.523772152
On,287,7.047540803,0.86315017
On,1,0,0
On,1,0,0
On,97,5.5344187,0.838559362
On,77,5.768204181,0.920440507
On,55,5.307034747,0.917956157
On,54,5.539055106,0.96249581
On,12,2.803579339,0.782038679
On,98,5.595360205,0.845896545
On,15,3.729446195,0.954581682
On,97,4.939082449,0.748355708
On,38,4.411263068,0.840572408
On,9,3.026986833,0.954908028
On,14,2.760647923,0.725082893
On,50,5.070825578,0.898468247
On,16,3.388639912,0.847159978
On,172,6.496458626,0.874794912
On,3,1.5,0.94639463
On,18,3.948394346,0.946874187
On,58,2.733169555,0.46657194
On,22,4.019305041,0.901304333
On,163,3.687128808,0.501736999
On,85,5.751070882,0.897288204
On,62,5.170371537,0.868357586
On,94,5.48670967,0.837079151
On,104,5.378067972,0.802644035
On,97,5.056280437,0.766113214
On,27,4.511864718,0.948889898
On,30,2.784633632,0.567494542
On,54,4.894978113,0.85057755
On,25,4.269478886,0.919382236
On,8,2.657742727,0.885914242
On,1,0,0
On,1,0,0
On,3,1.5,0.94639463
On,3,0.590723919,0.372705296
On,5,2.128085279,0.916516443
On,12,2.181663403,0.608559616
On,25,4.239822782,0.912996141
On,23,3.420182234,0.75608166
On,2,1,1
On,5,2.321928095,1
On,11,3.204447961,0.926293193
On,8,2.896291529,0.96543051
On,1,0,0
On,136,3.971996973,0.560425792
On,66,5.034440913,0.832910762
On,71,5.647108965,0.918266858
On,10,2.901609497,0.873471494
On,50,3.934438776,0.697118892
On,25,4.10824765,0.884662979
On,127,4.557972358,0.652193161
On,2,0.918295834,0.918295834
On,5,2.251629167,0.9697239
On,2,1,1
On,1,0,0
On,55,4.522239399,0.782210349
On,19,3.423777631,0.805987772
On,82,4.911038505,0.772473194
On,15,3.585174447,0.91765417
On,16,3.849223912,0.962305978
On,22,4.217563163,0.945762493
On,1,0,0
On,1,0,0
On,11,3.219528282,0.930652384
On,2,1,1
On,3,1.5,0.94639463
