Treatment,Number_CDR3,Habs,H
On,9,3.027169118,0.954965533
On,40,4.195918016,0.788420651
On,4,1.921928095,0.960964047
On,2,0.811278124,0.811278124
On,38,3.381251543,0.644302257
On,91,1.204261078,0.185049029
On,6,2.584962501,1
On,60,4.110499088,0.695882042
On,14,3.702819531,0.972543828
On,203,6.621857291,0.863870463
On,13,2.788845282,0.753652402
On,274,7.016614853,0.866459256
On,145,6.408567085,0.892569391
On,183,6.948221014,0.924494214
On,28,4.725480557,0.982968937
On,136,6.275135492,0.885385311
On,35,4.462694226,0.870042501
On,449,7.913379806,0.898168715
On,17,2.98591786,0.730506423
On,155,6.287627438,0.864145126
On,156,6.409258707,0.879739857
On,51,5.010654629,0.883335492
On,11,3.169925001,0.91631382
On,12,2.230819973,0.622271495
On,1,0,0
On,100,6.026052883,0.907011337
On,55,5.020089763,0.868323372
On,2,0.591672779,0.591672779
On,16,3.21952832,0.80488208
On,1,0,0
On,29,4.578088308,0.942384977
On,14,3.773557262,0.99112306
On,98,5.290165516,0.799757758
On,8,1.713379292,0.571126431
On,68,3.972555027,0.652579758
On,44,4.98492355,0.913084712
On,144,3.253844875,0.453818537
On,77,5.831735698,0.930578321
On,8,2.430594618,0.810198206
On,1,0,0
On,1,0,0
On,3,1.584962501,1
On,1,0,0
On,495,7.008863135,0.783000805
On,34,4.55296551,0.894938332
On,174,5.95912848,0.80064137
On,99,6.277873496,0.946980809
On,19,3.835516014,0.902914657
On,181,6.682051289,0.89095848
On,29,4.497300041,0.925754968
On,125,5.727057022,0.822169735
On,105,5.730326711,0.853458024
On,66,5.387077001,0.891251777
On,1,0,0
On,1,0,0
On,1,0,0
On,3,0.590723919,0.372705296
On,79,5.876845439,0.932273135
On,13,3.572431251,0.965407228
On,209,6.453678728,0.837339823
On,91,5.027232223,0.772493986
On,130,5.306452561,0.755650046
On,26,4.42183181,0.940727267
On,253,6.170992831,0.773017387
On,22,3.701375756,0.830010654
On,40,4.152671575,0.780294566
On,36,4.653376077,0.900085799
On,15,3.689703732,0.944409279
On,31,4.504375723,0.909204125
On,6,2.5,0.967132018
On,52,4.861636299,0.852852857
On,4,2,1
On,111,6.238526098,0.918184318
On,57,5.114487103,0.876835855
On,34,2.936642885,0.577231319
On,168,6.460378187,0.873931383
On,55,5.551736684,0.960282176
On,163,6.477748008,0.881478791
On,186,5.250026146,0.696367629
On,85,5.245455957,0.818401625
On,65,5.086126737,0.844539373
On,184,5.012777549,0.666277167
On,65,5.343918389,0.88734507
On,220,5.874521712,0.754947969
On,66,5.756860574,0.952429716
On,38,4.865994087,0.927222046
On,68,3.831416132,0.629394582
On,19,3.882606602,0.914000201
On,13,3.259141984,0.880744515
On,17,3.70804815,0.90717599
On,30,4.733028739,0.964567815
On,6,1.031545649,0.39905633
On,64,5.603278628,0.933879771
On,36,4.704177087,0.909912056
On,3,1.521928095,0.960229718
On,27,4.43993647,0.933762674
On,8,2.606238929,0.86874631
On,56,4.204364399,0.723972352
On,15,3.405209375,0.871590666
On,8,2.855388542,0.951796181
On,11,3.260828171,0.942590729
On,11,2.749389676,0.794751849
On,1,0,0
On,11,3.203701696,0.926077474
On,9,2.988316711,0.942708963
On,24,4.321721231,0.942585949
On,14,3.734521665,0.980870379
On,1,0,0
On,20,4.112820979,0.951617169
On,1,0,0
On,22,3.653571514,0.819290848
On,1,0,0
On,2,1,1
On,3,1.584962501,1
On,1,0,0
On,1,0,0
On,3,1.459147917,0.920619836
On,203,6.288410142,0.820369806
On,31,4.76932871,0.962684644
On,5,0.407058084,0.175310375
On,4,1.842370993,0.921185497
On,50,3.224442044,0.571318959
On,22,3.933256583,0.882008498
On,47,5.019060685,0.903588154
On,191,6.10558855,0.805759934
On,63,5.481715597,0.917092
On,267,7.425318381,0.921175844
On,19,4.136842188,0.973849524
On,17,3.840811597,0.939656639
On,6,2.160964047,0.835975008
On,1,0,0
On,1,0,0
On,2,0.918295834,0.918295834
On,5,2.235926351,0.962961065
On,1,0,0
On,34,4.324714803,0.850073001
On,144,6.492550454,0.905525574
On,160,6.539248925,0.893104772
On,24,4.216078028,0.919544713
On,30,4.786502545,0.975465512
On,144,6.234475931,0.86953154
On,24,4.141446071,0.903267163
On,1,0,0
On,2,1,1
On,61,4.63177916,0.780978637
On,33,4.484666632,0.889039699
On,57,4.944945681,0.847769402
On,5,2.321928095,1
On,40,4.85243045,0.911780536
On,3,1.521928095,0.960229718
On,65,4.489001048,0.745388058
On,284,6.869436233,0.842901765
On,149,4.378732702,0.606542525
On,389,5.039463812,0.585737178
On,16,3.880179923,0.970044981
On,202,6.314984044,0.824602984
On,104,3.482716221,0.519774279
On,277,7.373919488,0.908818562
On,33,4.629275071,0.917706857
On,10,3.277613437,0.986659959
On,45,3.85052585,0.701134168
On,25,4.037849067,0.869503469
On,1,0,0
On,3,1.584962501,1
On,1,0,0
On,2,1,1
On,18,3.725871146,0.89351035
On,43,4.892532665,0.901639136
On,38,4.848824871,0.923950428
On,6,2.049452073,0.792836288
On,39,3.241746636,0.613339629
On,6,1.524019116,0.589571073
On,16,1.133806371,0.283451593
On,18,3.254962453,0.780580574
On,144,5.382714869,0.750735171
On,10,2.69382304,0.810921538
On,66,5.310398695,0.878565922
On,46,4.323236802,0.782690017
On,95,4.34053364,0.66067413
On,112,5.232093239,0.76859416
On,47,3.71847046,0.66944117
On,74,4.500364981,0.724760251
On,29,4.499867762,0.926283525
On,150,6.188960099,0.856150965
On,106,5.542960779,0.823874304
On,47,5.194904141,0.935245484
On,5,1.24946028,0.538113253
On,2,1,1
On,2,0.970950594,0.970950594
On,1,0,0
On,7,2.807354922,1
On,2,0.918295834,0.918295834
On,169,6.68888564,0.903796055
On,3,1.584962501,1
On,17,4.05881389,0.992991019
On,143,5.524942161,0.771653833
On,166,5.175536807,0.701763951
On,65,5.158285383,0.856521146
On,118,4.393771158,0.638384284
On,2,1,1
On,46,4.387325261,0.794292758
On,53,5.126875218,0.895067461
On,20,3.934344699,0.910321646
On,11,2.648939212,0.765715153
On,28,2.120150615,0.441022277
On,22,3.72215143,0.834669471
On,19,3.772368359,0.888049136
On,5,1.870253816,0.805474476
On,10,3.182005815,0.957879197
On,9,3.095795255,0.976614669
On,10,3.321928095,1
On,7,2.450825795,0.873001762
On,41,3.512014032,0.655525887
On,19,3.804582218,0.895632566
On,257,6.320700592,0.789532478
On,25,4.172573884,0.898514879
On,188,6.187779718,0.819075643
On,156,6.509656721,0.893520567
On,62,4.964808127,0.833833463
On,25,4.212478751,0.907107925
On,31,2.79405384,0.563977215
On,15,3.360038352,0.86002878
On,22,4.249867762,0.953006599
On,7,2.641604168,0.94095839
On,17,3.975418018,0.972588173
On,2,1,1
On,49,2.235268497,0.398109352
On,14,3.621175543,0.951100073
On,14,3.39274741,0.89110353
On,5,1.856564762,0.799578922
On,15,3.668295834,0.938929756
On,1,0,0
On,32,4.037547037,0.807509407
On,23,4.348394346,0.96127662
On,20,3.632653909,0.840516971
On,2,1,1
On,39,3.539430931,0.669661605
On,4,1.446616668,0.723308334
On,73,3.865756387,0.62453408
On,5,1.670950594,0.719639251
On,67,3.100608924,0.511138038
On,23,3.460418064,0.764976383
On,62,5.340793413,0.896979732
On,36,3.527992594,0.68240692
On,89,5.230387968,0.807690438
On,32,4.11553905,0.82310781
On,99,6.030445779,0.909657773
On,132,6.196424829,0.879624951
On,34,5.009635873,0.984702204
On,25,3.890187501,0.837706282
On,47,4.238281159,0.76302338
On,16,3.138485507,0.784621377
On,32,3.897387862,0.779477572
On,26,3.969580554,0.844512597
On,100,6.197205628,0.932772392
On,19,4.13366069,0.973100571
On,113,5.857923331,0.858910501
On,100,5.80376907,0.873554289
On,13,3.413833864,0.922548163
On,170,6.632865192,0.895197088
On,13,3.152487689,0.851922455
On,116,5.971570631,0.87074762
On,128,6.393465907,0.913352272
On,70,5.216228474,0.851034038
On,3,1.5,0.94639463
On,1,0,0
On,35,1.665792015,0.324761182
On,9,2.865957321,0.904108873
On,41,3.777624637,0.705102747
On,9,2.889549431,0.911551355
On,12,2.450043851,0.683422449
On,18,3.922828737,0.940743235
On,29,3.391013891,0.698029468
On,44,4.853838905,0.889074036
On,123,6.034022146,0.869140733
On,157,4.930756547,0.675944195
On,45,5.288722862,0.963012442
On,70,4.572442423,0.745999558
On,135,6.116825967,0.864347231
On,70,3.887568122,0.634261481
On,5,1.879964949,0.809656833
On,25,4.486348298,0.966082522
On,6,2.521640636,0.975503759
On,34,4.128357035,0.811476597
On,23,4.369707377,0.965988179
On,41,5.102162217,0.95233088
On,16,2.656639683,0.664159921
On,9,3.106890596,0.980114859
On,7,2.54952346,0.90815858
On,12,2.371024973,0.66138069
On,24,3.751313543,0.818177584
On,7,1.716047706,0.611268526
On,25,4.471354487,0.96285378
On,14,3.807354922,1
On,116,4.386176914,0.639572626
On,6,1.692271866,0.654660122
On,60,5.013136068,0.848692893
On,48,4.849276722,0.868273819
On,61,5.713513256,0.963373174
On,78,5.559775104,0.884553591
On,21,3.914900712,0.891306419
On,1,0,0
On,14,3.807354922,1
On,15,2.803468366,0.717570226
On,30,4.688721876,0.955538295
On,17,1.005000711,0.245873969
On,30,4.822000517,0.982699822
On,14,3.681880803,0.967044281
On,3,1.521928095,0.960229718
On,6,1.161604588,0.449369996
On,4,1.236640742,0.618320371
On,6,2.503258335,0.968392514
On,5,2.235926351,0.962961065
On,256,7.35045692,0.918807115
On,115,5.052193571,0.738032417
On,335,7.065449351,0.842326513
On,214,6.654475086,0.859588383
On,69,5.103754776,0.835513521
On,80,5.289667229,0.836717398
On,148,5.420363472,0.751841117
On,9,3.095795255,0.976614669
On,120,6.2086243,0.898902945
On,4,1.921928095,0.960964047
On,5,1.867633891,0.804346136
On,31,4.172897651,0.842295579
On,2,1,1
On,211,4.918213219,0.636983556
On,99,5.644238712,0.851400677
On,129,6.734904535,0.960588537
On,22,4.001754852,0.897368811
On,131,6.321866496,0.898832118
On,25,3.827199801,0.824142619
On,249,6.306272287,0.79224507
On,70,5.065328313,0.826414492
On,89,5.346080371,0.825555966
On,2,1,1
On,10,1.496776426,0.450574601
On,1,0,0
On,1,0,0
On,10,1.691519846,0.509198212
On,10,2.005890555,0.603833225
On,14,3.262683189,0.856942223
On,10,2.083002023,0.62704609
On,2,0.918295834,0.918295834
On,4,2,1
On,2,1,1
On,1,0,0
On,7,2.321128462,0.82680264
On,19,3.300559092,0.776981029
On,105,5.624042726,0.837628399
On,71,5.77492999,0.939051619
On,24,4.285971707,0.934788825
On,51,5.147953474,0.907540102
On,36,4.968209841,0.960982962
On,1,0,0
On,2,1,1
On,5,1.971747257,0.849185322
On,2,1,1
On,581,7.801597085,0.849625575
On,144,5.719710595,0.797736461
On,416,7.851693586,0.902447904
On,77,5.593901529,0.892626786
On,366,7.249344783,0.851291722
On,35,4.381727679,0.854257342
On,626,7.175806727,0.772421116
On,5,2.281036113,0.982388782
On,1,0,0
On,256,6.521012989,0.815126624
On,201,6.353830806,0.830451951
On,118,6.304626578,0.916018241
On,159,6.686953243,0.914407257
On,32,4.418986958,0.883797392
On,272,6.697152905,0.828090717
On,29,4.363505979,0.898213884
On,197,7.345893912,0.963768561
On,21,4.349648913,0.99028565
On,155,6.531371408,0.897644274
On,38,5.169547812,0.985064637
On,154,6.651377368,0.915312061
On,32,4.804058069,0.960811614
On,22,3.761932599,0.843590153
On,2,1,1
On,1,0,0
On,23,4.257111134,0.941097121
On,127,5.77552459,0.826410813
On,35,4.762116382,0.928417552
On,334,6.655564921,0.793869236
On,190,5.209920892,0.688245742
On,130,6.301732108,0.897379954
On,142,5.432630244,0.759835299
On,12,3.094471005,0.863180857
On,233,7.040036531,0.895202174
On,218,6.826829071,0.87881914
On,86,5.993644126,0.932679302
On,89,5.867963873,0.906146607
On,171,5.829318137,0.78584983
On,52,5.40528735,0.948222877
On,9,2.407956122,0.759625581
On,3,1.584962501,1
On,4,1.446616668,0.723308334
On,2,1,1
On,2,1,1
On,8,2.845350937,0.948450312
On,39,4.369847745,0.826776764
On,33,4.426124774,0.87743437
On,40,4.470858002,0.840082377
On,15,3.746439345,0.958931215
On,20,3.270334727,0.756684206
On,6,2.353533949,0.910471215
On,9,3.044912733,0.96056302
On,313,7.031050172,0.848134401
On,155,6.512161839,0.895004191
On,221,5.66424128,0.727312808
On,41,4.004374714,0.747426196
On,146,6.575560182,0.914564761
On,40,4.637534306,0.871401158
On,272,6.022256961,0.744641067
On,6,2.405639062,0.930628224
On,5,1.311278124,0.564736749
On,1,0,0
On,2,1,1
On,140,5.991866291,0.840458469
On,73,5.914811756,0.955570178
On,179,6.33048726,0.845890312
On,29,3.347583259,0.68908941
On,58,4.936814667,0.842750202
On,45,4.045033086,0.736551582
On,3,1.584962501,1
On,6,2.503258335,0.968392514
On,34,4.418893336,0.868584887
On,1,0,0
On,7,1.923794941,0.685269584
