Treatment,Number_CDR3,Habs,H
On,2,0.591672779,0.591672779
On,1,0,0
On,8,3,1
On,2,1,1
On,5,2.197159723,0.946265187
On,1,0,0
On,1,0,0
On,1,0,0
On,1,0,0
On,35,4.531535307,0.883463691
On,12,2.639627536,0.73630548
On,37,5.080872628,0.975317806
On,38,5.163966707,0.98400115
On,7,2.353533949,0.838345708
On,1,0,0
On,8,1.341230287,0.447076762
On,1,0,0
On,32,4.714661719,0.942932344
On,2,1,1
On,5,0.793564443,0.341769603
On,35,4.831909944,0.942024437
On,15,3.4677201,0.887590788
On,19,4.014860327,0.945133907
On,7,2.584962501,0.920782221
On,15,3.438627221,0.880144231
On,4,1.79248125,0.896240625
On,39,4.925383397,0.93188431
On,10,2.808454331,0.845428995
On,3,1.584962501,1
On,2,1,1
On,5,2.251629167,0.9697239
On,3,1.584962501,1
On,1,0,0
On,1,0,0
On,2,0.99107606,0.99107606
On,1,0,0
On,4,1.921928095,0.960964047
On,16,3.767894148,0.941973537
On,16,2.598265704,0.649566426
On,4,1.905639062,0.952819531
On,3,1.584962501,1
On,1,0,0
On,85,6.270030762,0.978256877
On,45,5.148065211,0.937400386
On,68,5.542682803,0.910507866
On,10,3.251629167,0.978837914
On,36,4.996115365,0.966380627
On,3,1.584962501,1
On,133,5.619692705,0.796522713
On,58,5.466002444,0.933086408
On,24,3.20070449,0.698087387
On,17,3.89366069,0.952586199
On,18,3.8692997,0.927906305
On,1,0,0
On,36,4.858753392,0.939811195
On,3,1.584962501,1
On,36,4.906032131,0.948956151
On,8,2.947702779,0.982567593
On,19,4.152391278,0.977509919
On,3,1.584962501,1
On,13,3.577819531,0.966863347
On,5,2.251629167,0.9697239
On,63,5.528051041,0.924843928
On,2,0.591672779,0.591672779
On,4,1.918295834,0.959147917
On,12,3.584962501,1
On,10,3.238901257,0.975006431
On,42,5.057736309,0.937952259
On,27,4.484907836,0.943220598
On,10,2.814015448,0.847103058
On,15,3.78418372,0.96859219
On,1,0,0
On,36,4.328380216,0.837223019
On,31,4.864726676,0.981940636
On,11,2.184468962,0.631453141
On,8,2.682588731,0.894196244
On,28,4.650661514,0.967405484
On,1,0,0
On,2,0.918295834,0.918295834
On,1,0,0
On,1,0,0
On,1,0,0
On,1,0,0
On,9,2.866247897,0.90420054
On,4,1.842370993,0.921185497
On,4,1.79248125,0.896240625
On,1,0,0
On,4,1.921928095,0.960964047
On,3,1.370950594,0.864973521
On,1,0,0
On,58,4.936399179,0.842679275
On,22,1.159787594,0.260075205
On,23,4.351409766,0.961943223
On,4,2,1
On,15,3.404347332,0.871370019
On,10,3.238901257,0.975006431
On,29,3.545267148,0.729782013
On,2,1,1
On,1,0,0
On,14,3.128658333,0.821740656
On,10,2.82346519,0.849947714
On,25,4.12320463,0.887883789
On,1,0,0
On,8,2.855388542,0.951796181
On,11,3.203365088,0.925980173
On,1,0,0
On,18,4.142664356,0.993462557
On,4,1.918295834,0.959147917
On,1,0,0
