Treatment,Number_CDR3,Habs,H
On,31,4.735015642,0.955758582
On,19,3.894000616,0.916682454
On,15,3.826874882,0.979519336
On,16,3.93213804,0.98303451
On,3,1.584962501,1
On,39,5.080338928,0.961201952
On,2,1,1
On,28,4.635365652,0.964223721
On,2,0.970950594,0.970950594
On,3,1.370950594,0.864973521
On,1,0,0
On,1,0,0
On,2,0.918295834,0.918295834
On,3,1.5,0.94639463
On,4,2,1
On,1,0,0
On,12,2.605154958,0.726689598
On,22,4.37366069,0.980766399
On,2,1,1
On,69,5.723465949,0.936963745
On,53,4.380715366,0.764800315
On,66,5.496582685,0.909368677
On,67,4.933464675,0.813285878
On,234,7.033898492,0.893719509
On,67,5.090913978,0.839241531
On,1,0,0
On,26,3.469782802,0.738182598
On,1,0,0
On,1,0,0
On,1,0,0
On,7,2.807354922,1
On,1,0,0
On,6,2.5,0.967132018
On,1,0,0
On,203,6.646186091,0.867044336
On,200,5.896286595,0.771375919
On,26,4.453188816,0.947398346
On,38,4.767644291,0.908481354
On,170,6.726624922,0.907851263
On,1,0,0
On,1,0,0
On,1,0,0
On,131,5.377477695,0.764560541
On,62,4.667117766,0.78383673
On,80,4.769683013,0.754466508
On,6,2.098579862,0.811841511
On,58,5.48187485,0.935795943
On,11,3.292770194,0.951824044
On,127,6.246669625,0.893826221
On,227,7.114465528,0.909016987
On,169,6.610324936,0.893181005
On,137,6.476935482,0.912497352
On,13,3.614369446,0.976740528
On,420,6.375195078,0.731583138
On,164,6.312561394,0.85797034
On,319,7.600099605,0.913757674
On,42,4.964661129,0.920691558
On,2,0.918295834,0.918295834
On,2,1,1
On,1,0,0
On,20,4.033844334,0.933343694
On,48,4.978118375,0.891343205
On,68,5.629556789,0.924778834
On,5,2.251629167,0.9697239
On,75,5.348630594,0.858691007
On,4,1.315824334,0.657912167
On,19,3.202919425,0.753995781
On,14,3.250807236,0.853823009
On,146,3.452929792,0.480252302
On,11,3.263933429,0.94348835
On,37,4.677637133,0.897913237
On,44,4.974576311,0.911189417
On,76,4.999701211,0.800217544
On,91,5.687742775,0.873989284
On,50,5.31704934,0.942095114
On,82,5.114941816,0.804545808
On,2,1,1
On,113,5.399641089,0.791715455
On,90,5.629622638,0.867182691
On,44,4.801699896,0.879523773
On,3,0.4010784,0.253052296
On,1,0,0
On,4,1.921928095,0.960964047
On,1,0,0
On,3,1.584962501,1
On,2,1,1
On,20,3.999046618,0.925292261
On,65,4.717422628,0.783316924
On,15,3.725650756,0.953610209
On,172,4.379629641,0.589748654
On,166,6.162845825,0.835635644
On,71,3.146746686,0.511687168
On,123,6.471571997,0.932165427
On,36,4.811774265,0.930724191
On,46,5.084609431,0.920530895
On,4,1.918295834,0.959147917
On,11,2.471339632,0.714377362
On,17,2.832548358,0.692984491
On,1,0,0
On,18,3.3210553,0.796430463
On,4,1.789929075,0.894964538
On,8,1.945660305,0.648553435
On,3,1.5,0.94639463
On,6,1.798794941,0.695868872
On,8,3,1
On,11,3.39274741,0.980723941
On,1,0,0
On,15,1.87128222,0.478969701
On,79,5.827087259,0.924379748
On,28,3.223879915,0.670614084
On,258,6.401749896,0.799097278
On,16,3.846439345,0.961609836
On,172,6.379429823,0.859036142
On,12,1.942759117,0.541918951
On,81,5.780737327,0.911809794
On,34,4.529242604,0.890275319
On,51,5.363053529,0.945460399
On,18,3.76633264,0.90321352
On,21,2.169388901,0.493905311
On,5,2.128085279,0.916516443
On,30,4.658368243,0.949352375
On,3,1.148834854,0.724834092
On,65,5.322351305,0.883763907
On,36,4.549854809,0.880062053
On,3,0.583472568,0.368130203
On,55,5.040287644,0.871816994
On,1,0,0
On,67,2.008305434,0.331070871
On,49,2.906931076,0.517734871
On,33,4.167663692,0.82619708
On,12,3.511085408,0.979392506
On,84,5.665009007,0.88622148
On,100,4.917392263,0.740141286
On,12,2.94392501,0.821187114
On,8,1.91358192,0.63786064
On,107,5.925486671,0.878961016
On,61,5.565913992,0.938486005
On,7,2.75,0.979569765
On,41,5.175652213,0.966047965
On,54,4.15245776,0.721553246
On,3,1.584962501,1
On,94,4.53494086,0.691872666
On,102,5.513080847,0.826248413
On,27,4.493942708,0.945120722
On,169,6.690184663,0.903971578
On,45,2.423156093,0.441227406
On,32,4.579334298,0.91586686
On,29,3.625131203,0.746221775
On,2,1,1
On,97,5.708148168,0.864882356
On,19,3.245913173,0.764116893
On,97,4.235369801,0.641731172
On,108,6.302887072,0.933085424
On,14,0.665655594,0.174834132
On,212,5.950962645,0.770060028
On,11,0.319483787,0.092351525
On,216,7.056788715,0.909979508
On,139,6.201931923,0.871187422
On,75,4.196996489,0.673802963
On,4,1.918295834,0.959147917
On,1,0,0
On,6,2.584962501,1
On,24,3.040623947,0.663173133
On,11,3.459431619,1
On,24,4.165163981,0.908440141
On,4,2,1
On,17,1.531948992,0.374792151
On,17,3.604703968,0.88189278
On,5,2.155639062,0.928383212
On,3,1.5,0.94639463
On,2,1,1
On,82,5.090348616,0.800677464
On,2,0.721928095,0.721928095
On,120,6.057533723,0.877027606
On,7,2.173973135,0.774384855
On,28,3.011838438,0.626506361
On,4,2,1
On,38,4.904078664,0.934479116
On,24,4.452819531,0.971179051
On,55,5.175482712,0.895201643
On,3,1.584962501,1
On,3,1.5,0.94639463
On,11,3.263933429,0.94348835
On,18,3.784515922,0.907574098
On,5,2.235926351,0.962961065
On,24,4.212368769,0.918735708
On,7,2.807354922,1
On,181,5.543497347,0.739148168
On,7,2.721928095,0.96957035
On,74,5.694339148,0.917043548
On,56,3.504276341,0.603420385
On,64,5.090875947,0.848479325
On,120,3.924861547,0.568253035
On,21,4.349648913,0.99028565
On,34,4.311911156,0.847556295
On,35,4.85614851,0.946749964
On,51,4.796410355,0.845566061
On,30,4.646291529,0.946891201
On,1,0,0
On,44,4.540583203,0.831695224
On,1,0,0
On,15,3.297857259,0.84411303
On,1,0,0
On,8,2.921928095,0.973976032
On,4,1.921928095,0.960964047
On,2,0.297472249,0.297472249
On,268,2.638204604,0.327073572
On,59,5.456425098,0.927546522
On,283,7.538800822,0.925612911
On,144,6.941395795,0.968126695
On,67,4.459905501,0.735219243
On,2,1,1
On,119,5.546900805,0.804502888
On,32,4.174918467,0.834983693
On,253,7.310335309,0.915738594
On,2,0.918295834,0.918295834
On,59,5.601941245,0.952283047
On,1,0,0
On,159,4.828759602,0.660308613
On,84,4.702068946,0.735581267
On,113,4.014944431,0.588686082
On,18,4.008132026,0.961200027
On,103,5.414632225,0.809785657
On,20,4.18346519,0.9679627
On,242,6.606696356,0.83429858
On,86,4.754663282,0.739879769
On,23,4.175696441,0.923099204
On,1,0,0
On,2,1,1
On,6,2.355388542,0.91118867
On,22,4.129070435,0.925918545
On,25,3.983170962,0.85772918
On,33,3.616204283,0.716875842
On,48,4.204649053,0.752851797
On,6,2.521640636,0.975503759
On,161,6.870066737,0.937136084
On,2,0.543564443,0.543564443
On,12,3.381818461,0.943334403
On,9,3.026986833,0.954908028
On,24,4.476064195,0.976248812
On,82,4.555026139,0.716474853
On,76,5.11749896,0.819071436
On,5,2.321928095,1
On,61,4.751213542,0.801116838
On,26,4.07378632,0.866681963
On,3,1.584962501,1
On,1,0,0
On,2,0.918295834,0.918295834
On,1,0,0
On,672,8.156136008,0.86838377
On,183,6.674037653,0.888012799
On,403,7.114975662,0.822099929
On,68,5.796276071,0.952166152
On,353,6.77026777,0.799934811
On,39,5.13366069,0.971290448
On,724,8.428873425,0.887264228
On,4,1.842370993,0.921185497
On,2,1,1
On,333,6.87480464,0.820443276
On,232,6.937385628,0.882845814
On,163,6.847122339,0.9317425
On,186,7.018855719,0.930986585
On,34,4.689752534,0.921825413
On,353,5.990326485,0.70778156
On,30,4.41452897,0.899659139
On,358,7.252795794,0.854897841
On,189,6.892437093,0.911427683
On,17,3.811844101,0.932569726
On,69,5.807924779,0.950790133
On,223,5.69821179,0.730455699
On,56,5.636885819,0.970645999
On,41,3.377426714,0.63040484
On,19,4.017824858,0.945831784
On,94,6.178599838,0.942637285
On,30,4.794653474,0.97712663
On,290,6.563307151,0.802369205
On,206,5.47204748,0.711903611
On,92,5.97674986,0.916178907
On,108,4.585578483,0.67885342
On,8,2.617492461,0.872497487
On,139,5.783589628,0.812422742
On,225,7.154602437,0.915638954
On,199,6.698854431,0.877200958
On,64,5.069653212,0.844942202
On,78,5.189154078,0.825588228
On,148,6.449701346,0.89461725
On,7,2.807354922,1
On,24,4.203055907,0.916704533
On,3,1.370950594,0.864973521
On,5,1.879964949,0.809656833
On,1,0,0
On,7,2.663532755,0.94876951
On,17,3.082699062,0.754183997
On,18,3.815120407,0.914913435
On,51,5.302944973,0.934863776
On,73,5.398030246,0.8720813
On,33,4.84637013,0.960743751
On,38,3.955764271,0.753776469
On,9,3.027169118,0.954965533
On,14,3.446439345,0.905205691
On,11,3.27326969,0.946187134
On,2,1,1
On,2,1,1
On,302,7.640176183,0.927385389
On,179,6.73814848,0.900362687
On,221,7.028924278,0.902543942
On,29,4.362772312,0.898062861
On,162,5.795097839,0.789539001
On,52,5.22795112,0.917113658
On,352,7.958846795,0.940825241
On,3,1.584962501,1
On,17,3.502548818,0.856900467
On,7,2.663532755,0.94876951
On,108,5.323809084,0.788141784
On,61,2.807177297,0.473326863
On,134,6.264960856,0.886623518
On,4,2,1
On,55,5.270306469,0.911603278
On,44,2.603803893,0.476936809
On,2,1,1
On,18,1.175689079,0.281944898
On,219,7.207971522,0.927095683
On,11,2.77015656,0.800754825
On,2,1,1
On,1,0,0
On,1,0,0
